THM_ID,ARTICLE_CODE,FLOOR,AISLE,COLUMN,SHELF,LEFT_OR_RIGHT,STOCK
567782944,2789,MZN5,14,15,5,R,36
567782948,2789,MZN5,14,15,5,R,36
567782954,2789,MZN5,14,15,5,R,36
567782956,2789,MZN5,14,15,5,R,36
567782960,2789,MZN5,14,15,5,R,36
567784946,2722,MZN5,14,15,6,L,60
567784962,2722,MZN5,14,15,6,L,60
567782942,2789,MZN5,14,15,6,R,36
567780973,2900,MZN5,14,15,6,R,56
567780974,2900,MZN5,14,15,6,R,56
567780975,2765,MZN5,14,15,6,R,96
567780978,2611,MZN5,14,15,6,R,150
RSY1020204,2124,MZN5,14,15,7,L,21
567784947,2722,MZN5,14,15,7,L,60
567784954,2722,MZN5,14,15,7,L,60
567784958,2722,MZN5,14,15,7,L,60
567782959,2789,MZN5,14,15,7,R,36
567780970,2678,MZN5,14,15,7,R,56
567688518,2617,MZN5,14,15,7,R,52
567777975,2778,MZN5,14,16,2,L,24
567777991,2057,MZN5,14,16,3,L,6
567828520,1935,MZN5,14,16,6,L,1
567759344,2778,MZN5,14,16,6,L,24
567769689,2778,MZN5,14,16,7,L,28
567777983,2778,MZN5,14,16,7,L,24
567781948,3062,MZN5,14,17,1,L,5
567794544,3062,MZN5,14,17,1,L,19
567794545,3062,MZN5,14,17,1,L,12
567794559,3062,MZN5,14,17,1,L,1
567730224,2723,MZN5,14,17,2,L,78
567773021,2723,MZN5,14,17,2,L,13
567794558,2536,MZN5,14,17,3,L,126
567781941,2724,MZN5,14,17,3,L,7
567854621,2684,MZN5,14,17,4,L,24
567856498,2356,MZN5,14,17,4,L,16
567856393,2760,MZN5,14,17,4,L,30
567773028,2725,MZN5,14,17,4,L,12
567773034,2726,MZN5,14,17,4,L,69
567730230,2462,MZN5,14,17,4,L,46
RSY1016403,1995,MZN5,14,17,5,L,12
567773044,2725,MZN5,14,17,6,L,22
567730227,2726,MZN5,14,17,6,L,63
567772939,2726,MZN5,14,17,6,L,57
567773019,2726,MZN5,14,17,6,L,40
567773036,2725,MZN5,14,17,7,L,25
567730231,2726,MZN5,14,17,7,L,63
567730222,2723,MZN5,14,17,7,L,33
567730223,2723,MZN5,14,17,7,L,69
567773025,2723,MZN5,14,17,7,L,60
567773503,2462,MZN5,14,17,7,L,40
567696374,1,MZN5,15,1,1,L,1
567696377,1,MZN5,15,1,1,L,1
567696378,1,MZN5,15,1,1,L,1
567696379,1,MZN5,15,1,1,L,1
567696380,1,MZN5,15,1,1,L,1
567696383,1,MZN5,15,1,1,L,1
567696384,1,MZN5,15,1,1,L,1
567696385,1,MZN5,15,1,1,L,1
567696387,1,MZN5,15,1,1,L,1
567696406,1,MZN5,15,1,1,L,1
567696407,1,MZN5,15,1,1,L,1
567696409,1,MZN5,15,1,1,L,1
567696410,1,MZN5,15,1,1,L,1
567696412,1,MZN5,15,1,1,L,1
567696375,1,MZN5,15,1,3,L,1
567696804,2652,MZN5,15,2,1,L,36
567696805,2652,MZN5,15,2,1,L,36
567696788,2652,MZN5,15,2,2,L,33
567696789,2652,MZN5,15,2,2,L,24
567696790,2652,MZN5,15,2,2,L,36
567696791,2652,MZN5,15,2,2,L,36
567696792,2652,MZN5,15,2,2,L,33
567830533,3382,MZN5,15,2,3,L,40
567778553,1526,MZN5,15,2,3,L,11
567696806,2602,MZN5,15,2,3,L,10
567696806,2652,MZN5,15,2,3,L,15
567779170,2311,MZN5,15,2,4,L,14
567830531,2310,MZN5,15,2,4,L,20
567778645,2913,MZN5,15,2,4,L,200
567778647,2913,MZN5,15,2,4,L,200
567830529,2310,MZN5,15,2,5,L,27
567778646,2605,MZN5,15,2,5,L,93
567778551,1526,MZN5,15,2,5,L,11
567778272,2765,MZN5,15,2,5,L,90
567730879,3382,MZN5,15,2,6,L,39
567591799,2602,MZN5,15,2,6,L,108
567696794,2652,MZN5,15,2,6,L,36
567696796,2652,MZN5,15,2,7,L,30
567696798,2597,MZN5,15,2,7,L,55
567696800,2597,MZN5,15,2,7,L,55
567696802,2597,MZN5,15,2,7,L,27
567696811,2597,MZN5,15,2,7,L,50
567702320,2545,MZN5,15,3,1,L,11
567702321,2545,MZN5,15,3,1,L,19
567696786,2652,MZN5,15,3,1,R,24
567702322,2545,MZN5,15,3,2,L,12
567702317,1963,MZN5,15,3,2,L,5
567696787,2782,MZN5,15,3,2,R,33
567696801,2782,MZN5,15,3,2,R,39
567826221,2265,MZN5,15,3,3,R,11
567778550,2728,MZN5,15,3,4,L,7
567778550,1526,MZN5,15,3,4,L,7
567779853,2727,MZN5,15,3,4,L,28
567778556,2728,MZN5,15,3,4,R,12
567778269,2765,MZN5,15,3,4,R,90
567779855,2765,MZN5,15,3,4,R,90
567779859,2765,MZN5,15,3,4,R,90
567779844,2727,MZN5,15,3,4,R,30
567778558,2728,MZN5,15,3,5,L,11
567778559,2728,MZN5,15,3,5,L,11
567778552,1526,MZN5,15,3,5,L,11
567778555,1526,MZN5,15,3,5,L,9
567778266,2727,MZN5,15,3,5,R,25
567825566,2265,MZN5,15,3,6,L,10
567826214,2265,MZN5,15,3,6,L,11
567825572,2265,MZN5,15,3,7,L,12
567778563,2871,MZN5,15,3,7,R,11
567706021,1899,MZN5,15,4,1,L,18
567699604,2545,MZN5,15,4,2,L,16
567699605,2545,MZN5,15,4,2,L,20
567699606,1831,MZN5,15,4,2,L,51
567748256,1898,MZN5,15,4,2,L,4
567748256,1899,MZN5,15,4,2,L,18
567702331,2545,MZN5,15,4,2,R,16
567699607,1831,MZN5,15,4,2,R,57
567702331,1831,MZN5,15,4,2,R,12
567699601,1963,MZN5,15,4,3,L,7
567699603,1963,MZN5,15,4,3,L,13
567702327,1831,MZN5,15,4,3,L,48
567762027,2097,MZN5,15,4,3,L,28
567823613,1899,MZN5,15,4,3,L,19
567704713,2097,MZN5,15,4,3,R,30
567769278,2871,MZN5,15,4,4,L,10
567769280,2871,MZN5,15,4,4,L,10
567825595,1732,MZN5,15,4,4,L,1
567825595,1874,MZN5,15,4,4,L,3
567825593,1867,MZN5,15,4,4,L,1
567825595,1867,MZN5,15,4,4,L,1
567825593,1875,MZN5,15,4,4,L,4
567826220,2265,MZN5,15,4,4,L,13
567778560,2728,MZN5,15,4,4,R,11
567825569,2265,MZN5,15,4,4,R,12
567778557,2728,MZN5,15,4,5,R,11
567779864,2765,MZN5,15,4,5,R,90
567825570,2265,MZN5,15,4,5,R,5
567826222,2265,MZN5,15,4,5,R,12
567699602,1963,MZN5,15,4,6,L,20
567702328,1831,MZN5,15,4,6,L,54
4197211985,2729,MZN5,15,4,6,R,6
567704660,1791,MZN5,15,4,6,R,33
567704711,1791,MZN5,15,4,6,R,12
567704711,2097,MZN5,15,4,6,R,20
567825590,1874,MZN5,15,4,6,R,8
567702325,2545,MZN5,15,4,7,L,14
567702326,2545,MZN5,15,4,7,L,17
567702330,2545,MZN5,15,4,7,L,20
567702325,1831,MZN5,15,4,7,L,18
567702329,2545,MZN5,15,4,7,R,18
567702332,2545,MZN5,15,4,7,R,20
567170717,1903,MZN5,15,5,1,L,8
567761992,1791,MZN5,15,5,1,L,75
567761992,2097,MZN5,15,5,1,L,5
567713787,1903,MZN5,15,5,2,L,16
567761988,2097,MZN5,15,5,2,L,23
567713788,1903,MZN5,15,5,3,L,24
567762000,2185,MZN5,15,5,3,L,60
567761995,2183,MZN5,15,5,3,L,12
567713781,1903,MZN5,15,5,3,R,22
567713785,2006,MZN5,15,5,3,R,32
567713309,1874,MZN5,15,5,3,R,8
567779544,2236,MZN5,15,5,4,L,9
567921977,2106,MZN5,15,5,4,R,3
567921977,184,MZN5,15,5,4,R,1
567769313,1526,MZN5,15,5,4,R,10
567704646,1791,MZN5,15,5,5,L,63
567742420,1898,MZN5,15,5,5,L,40
567779519,2154,MZN5,15,5,5,R,2
567461215,1526,MZN5,15,5,5,R,10
567620865,1526,MZN5,15,5,5,R,10
567699251,1526,MZN5,15,5,5,R,10
567713775,1903,MZN5,15,5,6,L,22
567713779,1903,MZN5,15,5,6,L,26
567713783,2006,MZN5,15,5,6,L,36
567713786,2006,MZN5,15,5,6,R,32
567762005,1790,MZN5,15,5,6,R,60
567825592,1874,MZN5,15,5,6,R,8
567713780,1903,MZN5,15,5,7,L,24
567713782,1903,MZN5,15,5,7,L,24
567713784,1903,MZN5,15,5,7,L,18
567713784,2006,MZN5,15,5,7,L,12
4197292549,2688,MZN5,15,5,7,R,195
4197312485,2729,MZN5,15,5,7,R,15
4197312487,2729,MZN5,15,5,7,R,14
567762004,1735,MZN5,15,6,1,L,90
567761984,2097,MZN5,15,6,1,R,22
567761993,2183,MZN5,15,6,1,R,25
567704638,2730,MZN5,15,6,2,L,14
567761986,2097,MZN5,15,6,2,L,32
567761996,1735,MZN5,15,6,2,R,63
567461997,1790,MZN5,15,6,3,L,40
567761989,2097,MZN5,15,6,3,L,33
567762003,2185,MZN5,15,6,3,L,36
567780473,2678,MZN5,15,6,4,L,60
567780477,2678,MZN5,15,6,4,L,60
567780731,2736,MZN5,15,6,4,R,30
567780732,2736,MZN5,15,6,4,R,30
567780718,2638,MZN5,15,6,4,R,64
567780792,2679,MZN5,15,6,4,R,26
567780733,2765,MZN5,15,6,4,R,90
567780475,2678,MZN5,15,6,5,L,60
567780476,2678,MZN5,15,6,5,L,60
567780490,2678,MZN5,15,6,5,L,60
567780480,2900,MZN5,15,6,5,L,48
567780486,2727,MZN5,15,6,5,L,30
567780790,2679,MZN5,15,6,5,R,30
4197292546,2688,MZN5,15,6,6,L,195
567704392,2694,MZN5,15,6,6,L,210
567762025,2097,MZN5,15,6,6,R,27
4197292547,2236,MZN5,15,6,7,L,135
4197292553,2236,MZN5,15,6,7,L,135
4197292551,2688,MZN5,15,6,7,L,195
567761994,1791,MZN5,15,6,7,L,39
567761994,2183,MZN5,15,6,7,L,3
567704395,2628,MZN5,15,7,1,L,152
4197280400,2732,MZN5,15,7,1,R,65
567921986,77,MZN5,15,7,1,R,2
567704397,2628,MZN5,15,7,1,R,144
567784462,2664,MZN5,15,7,2,L,26
567704453,1522,MZN5,15,7,2,L,27
567921985,77,MZN5,15,7,2,R,1
567784427,2664,MZN5,15,7,3,L,24
567784433,2580,MZN5,15,7,3,L,20
567784433,2789,MZN5,15,7,3,L,21
567921975,2094,MZN5,15,7,3,L,2
567780728,2736,MZN5,15,7,3,L,30
567780719,2693,MZN5,15,7,3,L,18
567784469,2664,MZN5,15,7,4,L,12
567784470,2664,MZN5,15,7,4,L,12
567781382,2580,MZN5,15,7,4,L,24
567784420,2580,MZN5,15,7,4,L,48
567784469,2580,MZN5,15,7,4,L,24
567784470,2580,MZN5,15,7,4,L,24
567781382,2789,MZN5,15,7,4,L,18
567780489,2678,MZN5,15,7,4,R,60
567780485,2650,MZN5,15,7,4,R,75
567780491,2650,MZN5,15,7,4,R,75
567780493,2650,MZN5,15,7,4,R,75
567780496,2650,MZN5,15,7,4,R,75
567780725,2641,MZN5,15,7,5,L,15
567780726,2641,MZN5,15,7,5,L,15
567780727,2736,MZN5,15,7,5,L,30
567780724,2704,MZN5,15,7,5,L,74
567780648,2733,MZN5,15,7,5,L,8
567704437,2573,MZN5,15,7,5,R,68
567506619,1522,MZN5,15,7,5,R,34
4197284988,2581,MZN5,15,7,6,L,110
567810007,78,MZN5,15,7,6,L,1
567591192,2578,MZN5,15,7,6,L,28
567921976,86,MZN5,15,7,6,R,1
4197178102,2732,MZN5,15,8,1,R,270
4197280396,2732,MZN5,15,8,2,R,305
567704439,2731,MZN5,15,8,2,R,160
567823616,1898,MZN5,15,8,2,R,36
567742562,1899,MZN5,15,8,2,R,2
567823615,1898,MZN5,15,8,3,L,20
567780460,2735,MZN5,15,8,3,R,13
567780488,2650,MZN5,15,8,3,R,75
567823614,1899,MZN5,15,8,3,R,18
567780637,2736,MZN5,15,8,4,L,20
567780638,2734,MZN5,15,8,4,L,2
567780638,2735,MZN5,15,8,4,L,5
567780639,2735,MZN5,15,8,4,L,14
567780644,2704,MZN5,15,8,4,L,108
5987123393,2717,MZN5,15,8,4,R,20
567610135,2735,MZN5,15,8,4,R,14
567780484,2738,MZN5,15,8,4,R,42
567572060,2611,MZN5,15,8,4,R,132
567743382,2611,MZN5,15,8,4,R,108
567780636,2736,MZN5,15,8,5,L,10
567780640,2736,MZN5,15,8,5,L,22
567780641,2736,MZN5,15,8,5,L,18
567780641,2734,MZN5,15,8,5,L,6
567780642,2699,MZN5,15,8,5,L,16
567780643,2699,MZN5,15,8,5,L,14
567780646,2733,MZN5,15,8,5,L,34
567582799,2553,MZN5,15,8,5,R,105
567396204,2737,MZN5,15,8,5,R,21
567780458,2737,MZN5,15,8,5,R,42
567780459,2735,MZN5,15,8,5,R,15
567780482,2738,MZN5,15,8,5,R,24
4197220662,2564,MZN5,15,8,6,R,8
4197312481,2739,MZN5,15,8,7,L,5
567781381,2789,MZN5,15,8,7,R,36
567778564,2871,MZN5,15,9,1,R,9
567704394,2731,MZN5,15,9,2,L,160
4197296114,2739,MZN5,15,9,2,R,5
567780472,2678,MZN5,15,9,3,R,48
567780474,2678,MZN5,15,9,3,R,60
567780478,2650,MZN5,15,9,3,R,60
567780479,2650,MZN5,15,9,3,R,75
567780422,2734,MZN5,15,9,4,L,14
567780422,2717,MZN5,15,9,4,L,20
567780872,2735,MZN5,15,9,4,L,8
567780874,2737,MZN5,15,9,5,L,45
567659523,2740,MZN5,15,9,5,R,12
567780461,2737,MZN5,15,9,5,R,36
567770855,2705,MZN5,15,9,5,R,34
567778566,1615,MZN5,15,9,6,L,11
567704396,2628,MZN5,15,9,6,L,136
567780457,2553,MZN5,15,9,6,R,91
567708154,2737,MZN5,15,9,6,R,42
567516322,1898,MZN5,15,9,6,R,36
567762031,1898,MZN5,15,9,6,R,36
567778565,1615,MZN5,15,9,7,L,11
567704438,2731,MZN5,15,9,7,R,160
567823700,1898,MZN5,15,10,1,R,36
4197293605,2688,MZN5,15,10,3,L,208
567662336,2796,MZN5,15,10,3,L,12
567769695,2744,MZN5,15,10,4,L,7
567923757,1693,MZN5,15,10,4,L,42
567704416,2694,MZN5,15,10,4,R,204
567582058,44,MZN5,15,10,5,L,1
567662360,2796,MZN5,15,10,5,R,20
567778567,1615,MZN5,15,10,6,L,12
567823695,1898,MZN5,15,10,7,L,16
567823698,1898,MZN5,15,10,7,L,4
567616293,2153,MZN5,15,10,7,R,1
4197185443,37,MZN5,15,11,2,L,6
567785133,2778,MZN5,15,11,2,L,24
4197185441,37,MZN5,15,11,2,R,11
567704418,2573,MZN5,15,11,2,R,52
4197185448,37,MZN5,15,11,3,R,10
567781105,2741,MZN5,15,11,4,R,44
567781107,2741,MZN5,15,11,4,R,90
567377584,2902,MZN5,15,11,4,R,6
567781111,2743,MZN5,15,11,4,R,12
567781111,2746,MZN5,15,11,4,R,17
567662339,2744,MZN5,15,11,5,L,6
567791541,2744,MZN5,15,11,5,L,6
567487120,2860,MZN5,15,11,5,L,84
567600035,2902,MZN5,15,11,5,L,10
567659989,2876,MZN5,15,11,5,L,11
567616299,2082,MZN5,15,11,5,R,1
567923758,1693,MZN5,15,11,5,R,49
567662363,2744,MZN5,15,11,6,L,10
567791535,2744,MZN5,15,11,6,L,3
567791537,2744,MZN5,15,11,6,L,10
567791539,2744,MZN5,15,11,6,L,10
567791535,2876,MZN5,15,11,6,L,17
4197319167,2160,MZN5,15,11,6,R,2
567542557,1899,MZN5,15,11,7,L,18
567718517,1916,MZN5,15,11,7,R,84
567718494,1663,MZN5,15,11,7,R,65
567718499,1663,MZN5,15,11,7,R,65
567718503,1663,MZN5,15,11,7,R,60
567771599,2758,MZN5,15,12,1,L,16
567823702,1898,MZN5,15,12,1,R,36
567781109,2902,MZN5,15,12,2,L,10
567689174,2758,MZN5,15,12,2,L,29
567689151,2743,MZN5,15,12,2,L,90
567771579,2743,MZN5,15,12,2,L,57
567771585,2743,MZN5,15,12,2,L,93
567771579,2746,MZN5,15,12,2,L,11
567771943,2742,MZN5,15,12,2,R,60
567718512,1916,MZN5,15,12,3,L,78
567823699,1899,MZN5,15,12,3,R,18
567714060,1898,MZN5,15,12,4,L,22
567714060,1899,MZN5,15,12,4,L,7
567718500,1663,MZN5,15,12,4,L,70
567781114,2758,MZN5,15,12,5,L,21
567771577,2746,MZN5,15,12,5,L,30
567781113,2746,MZN5,15,12,5,L,30
567781114,2746,MZN5,15,12,5,L,2
567785132,2778,MZN5,15,12,5,R,32
567616295,1492,MZN5,15,12,6,L,1
567616295,2082,MZN5,15,12,6,L,1
567718498,1663,MZN5,15,12,6,L,65
567718520,1663,MZN5,15,12,6,L,70
567771919,2742,MZN5,15,12,6,R,90
567718514,1916,MZN5,15,12,7,L,78
567718515,1916,MZN5,15,12,7,L,84
567718502,1663,MZN5,15,12,7,L,70
567785135,2778,MZN5,15,13,2,R,24
567718522,1663,MZN5,15,13,3,L,50
567718524,1658,MZN5,15,13,3,L,22
567718526,1658,MZN5,15,13,3,L,18
567718522,1918,MZN5,15,13,3,L,15
567718526,1918,MZN5,15,13,3,L,20
567546768,1898,MZN5,15,13,4,L,34
567718518,1916,MZN5,15,13,5,L,84
567718519,1658,MZN5,15,13,5,L,14
567718519,1918,MZN5,15,13,5,L,30
567718525,1918,MZN5,15,13,5,L,25
567718525,2028,MZN5,15,13,5,L,24
567784913,2722,MZN5,15,13,5,R,30
567718531,1916,MZN5,15,13,6,L,78
567718523,1663,MZN5,15,13,6,L,65
567718516,1916,MZN5,15,13,7,L,42
567718527,1663,MZN5,15,13,7,L,65
567718528,1663,MZN5,15,13,7,L,65
567718529,1663,MZN5,15,13,7,L,70
567718516,1658,MZN5,15,13,7,L,14
567718521,1658,MZN5,15,13,7,L,26
567784918,2722,MZN5,15,13,7,R,80
567784904,2778,MZN5,15,13,7,R,28
567784905,2778,MZN5,15,13,7,R,28
567909670,41,MZN5,15,14,1,L,1
567905529,29,MZN5,15,14,1,L,1
567905528,1715,MZN5,15,14,2,L,1
567784928,2722,MZN5,15,14,2,L,70
567941385,751,MZN5,15,14,2,R,1
567784919,2722,MZN5,15,14,3,L,60
567905507,30,MZN5,15,14,4,L,1
567784929,2722,MZN5,15,14,4,L,70
567784924,2778,MZN5,15,14,5,L,12
567784925,2778,MZN5,15,14,5,L,28
567784926,2722,MZN5,15,14,6,L,80
567784927,2722,MZN5,15,14,6,L,70
567784910,2778,MZN5,15,14,6,L,32
567784922,2778,MZN5,15,14,6,L,24
567941427,1985,MZN5,15,14,6,R,1
567784931,2722,MZN5,15,14,7,L,70
567941426,1268,MZN5,15,14,7,R,1
567941426,1764,MZN5,15,14,7,R,1
567909669,177,MZN5,15,15,3,L,1
567909669,41,MZN5,15,15,3,L,1
567940838,1698,MZN5,15,15,3,R,1
567909655,26,MZN5,15,15,4,L,1
567779472,2154,MZN5,15,15,4,R,2
567905510,19,MZN5,15,15,5,L,1
567905509,41,MZN5,15,15,5,L,1
567905509,64,MZN5,15,15,5,L,1
567941386,1715,MZN5,15,15,7,L,1
567702314,2545,MZN5,15,16,1,R,22
567702311,1963,MZN5,15,16,2,R,6
567702315,1963,MZN5,15,16,2,R,17
4197290145,2688,MZN5,15,16,3,R,169
4197290144,1995,MZN5,15,16,4,R,3
4197290146,2665,MZN5,15,16,4,R,22
4197290144,2236,MZN5,15,16,4,R,72
567779439,1427,MZN5,15,16,4,R,2
4197245212,1995,MZN5,15,16,5,R,3
4197290148,2665,MZN5,15,16,5,R,14
4197290156,2665,MZN5,15,16,5,R,14
4197290156,2688,MZN5,15,16,5,R,117
4197290148,2677,MZN5,15,16,5,R,32
4197290154,2688,MZN5,15,16,6,R,169
4197290157,2665,MZN5,15,16,7,R,26
4197290161,2236,MZN5,15,16,7,R,135
4197290158,2688,MZN5,15,16,7,R,195
4197290159,2688,MZN5,15,16,7,R,195
567702309,1963,MZN5,15,17,1,R,19
4197290142,2236,MZN5,15,17,3,R,135
4197290143,2236,MZN5,15,17,3,R,135
4197290152,2236,MZN5,15,17,5,R,135
4197290153,2236,MZN5,15,17,5,R,72
4197290140,2236,MZN5,15,17,6,R,63
4197290141,2236,MZN5,15,17,6,R,135
4197290151,2236,MZN5,15,17,6,R,117
4197290155,2236,MZN5,15,17,6,R,135
4197290150,2688,MZN5,15,17,6,R,195
567702313,2545,MZN5,15,17,6,R,18
4197290149,2677,MZN5,15,17,7,R,44
567702316,1963,MZN5,15,17,7,R,18
567704354,2748,MZN5,16,1,3,R,20
567704358,2748,MZN5,16,1,3,R,20
567779169,2748,MZN5,16,1,3,R,11
567704356,2748,MZN5,16,1,4,R,19
567704348,2747,MZN5,16,1,4,R,40
567779168,2747,MZN5,16,1,4,R,26
567779172,2747,MZN5,16,1,4,R,6
567704351,2917,MZN5,16,1,4,R,20
567779165,2917,MZN5,16,1,4,R,12
567704352,2748,MZN5,16,2,3,R,11
567769275,2687,MZN5,16,2,3,R,48
567769276,2687,MZN5,16,2,3,R,54
567779176,2687,MZN5,16,2,3,R,45
567779177,2687,MZN5,16,2,3,R,45
567742666,1876,MZN5,16,2,4,R,3
567704353,2748,MZN5,16,2,4,R,20
567742807,2687,MZN5,16,2,4,R,57
567704350,2572,MZN5,16,2,4,R,51
567779174,2917,MZN5,16,2,4,R,12
567731123,2290,MZN5,16,2,7,R,28
567742669,2290,MZN5,16,2,7,R,21
567780827,2678,MZN5,16,3,1,R,52
567463227,1889,MZN5,16,3,2,R,6
567824962,2311,MZN5,16,3,2,R,10
567824962,3386,MZN5,16,3,2,R,8
567779175,2687,MZN5,16,3,2,R,45
567779173,2917,MZN5,16,3,2,R,12
4197292376,1434,MZN5,16,3,3,L,7
567778554,1526,MZN5,16,3,3,L,11
567731125,2290,MZN5,16,3,4,L,5
567742661,1874,MZN5,16,3,4,L,8
567780822,2738,MZN5,16,3,5,L,39
567633604,1874,MZN5,16,3,5,L,4
567780823,2738,MZN5,16,3,5,R,33
567749839,3383,MZN5,16,3,6,L,21
567651815,2749,MZN5,16,3,7,L,26
567762684,2749,MZN5,16,3,7,L,22
567780820,2900,MZN5,16,3,7,R,52
567940748,2125,MZN5,16,4,1,L,1
567583784,2100,MZN5,16,4,1,R,6
567610404,2100,MZN5,16,4,1,R,26
567692816,2100,MZN5,16,4,1,R,12
567692817,2100,MZN5,16,4,1,R,26
567583784,2218,MZN5,16,4,1,R,10
567692816,2751,MZN5,16,4,1,R,9
4197276117,1963,MZN5,16,4,2,R,2
567692871,2218,MZN5,16,4,2,R,20
567779954,2570,MZN5,16,4,3,L,18
567779952,2569,MZN5,16,4,4,L,12
567779953,2570,MZN5,16,4,4,L,18
4197201382,1612,MZN5,16,4,4,R,2
4197201382,1831,MZN5,16,4,4,R,3
567692815,2100,MZN5,16,4,4,R,26
567622087,2751,MZN5,16,4,4,R,36
567829799,2285,MZN5,16,4,5,L,1
567414926,177,MZN5,16,4,5,R,2
567583788,2100,MZN5,16,4,5,R,16
567692872,2218,MZN5,16,4,5,R,22
567829800,77,MZN5,16,4,6,R,1
567692873,2218,MZN5,16,4,7,R,24
567699501,2702,MZN5,16,5,1,L,250
567699609,2752,MZN5,16,5,1,L,92
567759915,1844,MZN5,16,5,1,L,100
567692814,2100,MZN5,16,5,1,R,26
567692818,2100,MZN5,16,5,1,R,24
567699475,2702,MZN5,16,5,2,L,245
4197238591,1889,MZN5,16,5,2,R,9
567692812,2100,MZN5,16,5,2,R,26
567699474,2603,MZN5,16,5,3,L,52
567699498,2702,MZN5,16,5,3,L,250
567699612,2701,MZN5,16,5,3,L,200
567824960,3386,MZN5,16,5,5,R,29
567780824,2678,MZN5,16,5,6,R,52
4197302978,46,MZN5,16,6,1,L,19
567699622,2702,MZN5,16,6,1,L,200
567699502,2700,MZN5,16,6,1,R,160
567699616,2700,MZN5,16,6,1,R,164
567699617,2700,MZN5,16,6,1,R,160
567699477,2702,MZN5,16,6,1,R,250
567699478,2702,MZN5,16,6,1,R,250
567699618,2700,MZN5,16,6,2,L,160
567699619,2700,MZN5,16,6,2,L,64
567699623,2702,MZN5,16,6,2,L,205
567699620,2702,MZN5,16,6,2,R,200
567699621,2702,MZN5,16,6,2,R,195
567699615,2700,MZN5,16,6,3,L,148
567779101,2695,MZN5,16,6,3,R,75
567779102,2695,MZN5,16,6,3,R,75
567779116,2695,MZN5,16,6,3,R,75
567779097,2584,MZN5,16,6,3,R,15
567779098,2584,MZN5,16,6,3,R,9
567779105,2868,MZN5,16,6,3,R,15
567941360,3371,MZN5,16,6,4,L,1
567699613,2700,MZN5,16,6,4,R,120
567718008,2695,MZN5,16,6,5,L,70
567779103,2695,MZN5,16,6,5,L,75
567779106,2753,MZN5,16,6,5,R,30
567779107,2753,MZN5,16,6,5,R,12
567941363,1436,MZN5,16,6,6,L,1
567699614,2701,MZN5,16,6,6,L,200
567414929,2721,MZN5,16,6,7,L,1
567414929,2247,MZN5,16,6,7,L,2
567414929,1824,MZN5,16,6,7,L,3
567414929,1823,MZN5,16,6,7,L,6
567699503,2700,MZN5,16,6,7,L,200
567699610,2700,MZN5,16,6,7,L,168
567704414,2694,MZN5,16,7,3,L,150
567704415,2694,MZN5,16,7,3,L,222
567704417,2694,MZN5,16,7,3,L,204
567779960,2755,MZN5,16,7,4,L,61
567779099,2584,MZN5,16,7,4,R,15
567779100,2584,MZN5,16,7,4,R,9
567779895,2755,MZN5,16,7,5,L,120
567595922,2054,MZN5,16,7,5,R,2
4197292697,2688,MZN5,16,7,6,R,208
4197292712,2677,MZN5,16,7,6,R,64
567718413,2756,MZN5,16,7,6,R,74
567780825,2678,MZN5,16,7,7,R,52
567780829,2872,MZN5,16,7,7,R,22
4197295075,2665,MZN5,16,8,1,L,16
4197295075,2236,MZN5,16,8,1,L,72
4197185438,37,MZN5,16,8,1,R,10
4197321804,1492,MZN5,16,8,1,R,1
567764668,2357,MZN5,16,8,3,L,1
567703981,2054,MZN5,16,8,3,L,1
567764687,1995,MZN5,16,8,3,L,3
567780156,321,MZN5,16,8,5,L,2
567704370,2578,MZN5,16,8,5,R,29
4197292539,2236,MZN5,16,8,6,L,135
4197292540,2236,MZN5,16,8,6,L,135
4197292552,2236,MZN5,16,8,6,L,90
4197185440,37,MZN5,16,9,1,L,10
4197292554,2236,MZN5,16,9,1,R,135
4197292542,2677,MZN5,16,9,1,R,60
4197292543,2567,MZN5,16,9,1,R,15
4197185437,37,MZN5,16,9,2,R,10
567703273,1774,MZN5,16,9,2,R,1
567703273,2227,MZN5,16,9,2,R,1
4197292541,2236,MZN5,16,9,2,R,90
567517207,44,MZN5,16,9,3,L,1
4197292548,2236,MZN5,16,9,3,R,45
4197292548,2688,MZN5,16,9,3,R,130
567780158,2238,MZN5,16,9,4,L,1
567780000,2569,MZN5,16,9,4,L,12
567779998,2570,MZN5,16,9,4,L,24
567780288,2570,MZN5,16,9,4,L,18
567819749,2141,MZN5,16,9,5,L,15
567821127,2141,MZN5,16,9,5,L,8
567821127,1474,MZN5,16,9,5,L,7
567779951,2569,MZN5,16,9,5,L,12
567780286,2570,MZN5,16,9,5,L,18
567819740,2141,MZN5,16,9,7,L,15
567821130,2839,MZN5,16,10,1,L,14
567821129,2839,MZN5,16,10,2,L,10
567821140,2839,MZN5,16,10,2,L,10
567821129,1474,MZN5,16,10,2,L,4
567821140,1474,MZN5,16,10,2,L,4
567819742,2140,MZN5,16,10,3,L,16
4197292665,2688,MZN5,16,10,4,L,195
4197292667,2688,MZN5,16,10,4,L,117
567821135,2839,MZN5,16,10,4,R,15
567821128,2839,MZN5,16,10,5,L,15
567698821,140,MZN5,16,10,5,R,1
4197305894,2126,MZN5,16,10,5,R,21
4197292668,2236,MZN5,16,10,5,R,81
4197292666,2688,MZN5,16,10,5,R,208
567821132,2839,MZN5,16,10,6,L,14
567821126,1474,MZN5,16,10,6,L,14
