PICKER_ID,THM_ID,ARTICLE_CODE,FLOOR,AISLE,COLUMN,SHELF,LEFT_OR_RIGHT,AMOUNT,PICKCAR_ID,PICK_ORDER
PICKER_MZN1,167059611,554,MZN1,1,5,1,R,1,PICKCAR_MZN1,1
PICKER_MZN1,167045198,376,MZN1,5,2,1,L,1,PICKCAR_MZN1,2
PICKER_MZN1,167066232,557,MZN1,6,2,1,R,1,PICKCAR_MZN1,3
PICKER_MZN1,167045201,546,MZN1,6,8,1,R,1,PICKCAR_MZN1,4
PICKER_MZN1,167070507,258,MZN1,14,11,1,R,1,PICKCAR_MZN1,5
