PICKER_ID,THM_ID,ARTICLE_CODE,FLOOR,AISLE,COLUMN,SHELF,LEFT_OR_RIGHT,AMOUNT,PICKCAR_ID
44263,167066218,1145,MZN3,10,18,2,R,1,4167417620
44263,167066218,1077,MZN3,10,18,2,R,1,4167417620
44506,167056217,1147,MZN3,11,1,1,L,1,4167417663
44506,167056217,1146,MZN3,11,1,1,L,1,4167417663
44506,167023050,1148,MZN3,11,1,2,R,1,4167417663
44506,167023050,1148,MZN3,11,1,2,R,1,4167417663
43873,167066308,1149,MZN3,11,3,2,R,1,4167417714
44506,167066239,1150,MZN3,11,4,1,R,1,4167417663
44506,167066239,1150,MZN3,11,4,1,R,1,4167417663
44506,167066239,1150,MZN3,11,4,1,R,1,4167417663
44506,567750606,1151,MZN3,11,4,2,R,1,4167417663
44506,167066238,1152,MZN3,11,5,1,R,1,4167417663
44263,567184052,1150,MZN3,11,6,1,L,1,4167417620
44263,567750603,1153,MZN3,11,6,2,L,1,4167417620
44263,167047463,1154,MZN3,11,6,2,R,1,4167417620
44263,167047463,1154,MZN3,11,6,2,R,1,4167417620
44263,167056216,1155,MZN3,11,6,2,R,1,4167417620
44263,167056216,1155,MZN3,11,6,2,R,1,4167417620
44263,167045530,1156,MZN3,11,8,2,R,1,4167417620
44263,167045530,1156,MZN3,11,8,2,R,1,4167417620
44263,167045530,1156,MZN3,11,8,2,R,1,4167417620
44263,167045530,1156,MZN3,11,8,2,R,1,4167417620
44263,167045530,1156,MZN3,11,8,2,R,1,4167417620
44263,167045530,1156,MZN3,11,8,2,R,1,4167417620
44263,567192783,1157,MZN3,11,9,2,R,1,4167417620
44263,567192783,1157,MZN3,11,9,2,R,1,4167417620
44263,567192783,1157,MZN3,11,9,2,R,1,4167417620
44263,567192783,1157,MZN3,11,9,2,R,1,4167417620
44263,567192783,1157,MZN3,11,9,2,R,1,4167417620
44263,167070375,1158,MZN3,11,11,1,L,2,4167417620
44263,167070375,1158,MZN3,11,11,1,L,2,4167417620
44263,567533892,1159,MZN3,11,11,1,R,1,4167417620
44263,567533892,1159,MZN3,11,11,1,R,1,4167417620
44263,167066211,1160,MZN3,11,12,1,L,1,4167417620
44263,167066211,1160,MZN3,11,12,1,L,1,4167417620
44263,167066211,1160,MZN3,11,12,1,L,1,4167417620
44263,167066211,1160,MZN3,11,12,1,L,1,4167417620
44263,167066211,1160,MZN3,11,12,1,L,1,4167417620
44263,167066211,1160,MZN3,11,12,1,L,1,4167417620
44263,167066211,1160,MZN3,11,12,1,L,1,4167417620
44263,167066211,1160,MZN3,11,12,1,L,1,4167417620
44263,167066211,1160,MZN3,11,12,1,L,1,4167417620
44263,167066211,1160,MZN3,11,12,1,L,1,4167417620
44263,167066211,1160,MZN3,11,12,1,L,1,4167417620
44263,167061996,1161,MZN3,11,12,1,R,1,4167417620
44263,167061996,1161,MZN3,11,12,1,R,1,4167417620
44263,167061996,1161,MZN3,11,12,1,R,1,4167417620
44263,167061996,1161,MZN3,11,12,1,R,1,4167417620
44263,167061996,1161,MZN3,11,12,1,R,1,4167417620
44263,167061996,1161,MZN3,11,12,1,R,1,4167417620
44263,167061996,1161,MZN3,11,12,1,R,1,4167417620
44263,167061996,1161,MZN3,11,12,1,R,1,4167417620
44263,167061996,1161,MZN3,11,12,1,R,1,4167417620
44263,167061994,1127,MZN3,11,13,1,R,1,4167417620
44263,167061994,1127,MZN3,11,13,1,R,1,4167417620
44263,167067336,1162,MZN3,11,13,2,R,1,4167417620
44263,167067333,1163,MZN3,11,14,1,R,1,4167417620
44263,167067340,1165,MZN3,11,15,2,R,1,4167417620
44263,167067340,1165,MZN3,11,15,2,R,1,4167417620
44263,167067340,1164,MZN3,11,15,2,R,1,4167417620
44263,167067340,1164,MZN3,11,15,2,R,1,4167417620
44263,167067340,1164,MZN3,11,15,2,R,1,4167417620
44263,167067342,1166,MZN3,11,16,1,L,1,4167417620
44263,167067342,1166,MZN3,11,16,1,L,1,4167417620
44263,167067342,1166,MZN3,11,16,1,L,1,4167417620
44263,167067342,1167,MZN3,11,16,1,L,1,4167417620
44263,167067342,1167,MZN3,11,16,1,L,1,4167417620
44263,167067342,1167,MZN3,11,16,1,L,1,4167417620
44263,167067342,1167,MZN3,11,16,1,L,1,4167417620
44263,167067342,1167,MZN3,11,16,1,L,1,4167417620
44263,167067342,1167,MZN3,11,16,1,L,1,4167417620
44263,167067348,1168,MZN3,11,17,1,R,1,4167417620
44263,167067348,1169,MZN3,11,17,1,R,1,4167417620
44263,167067348,1169,MZN3,11,17,1,R,1,4167417620
44263,167063885,1170,MZN3,11,17,2,R,1,4167417620
44263,167063565,1171,MZN3,11,18,2,R,1,4167417620
44263,167063499,1172,MZN3,12,2,2,L,1,4167417620
44263,167047476,1173,MZN3,12,3,1,R,1,4167417620
44263,167063552,1174,MZN3,12,3,2,R,1,4167417620
44263,167063552,1174,MZN3,12,3,2,R,1,4167417620
44263,167063546,1175,MZN3,12,4,1,L,1,4167417620
44263,167039005,1176,MZN3,12,5,1,L,1,4167417620
44263,167039005,1176,MZN3,12,5,1,L,1,4167417620
44263,567276322,1177,MZN3,12,6,1,R,1,4167417620
44263,567276322,1177,MZN3,12,6,1,R,1,4167417620
44263,567276322,1177,MZN3,12,6,1,R,1,4167417620
44263,167063542,1178,MZN3,12,6,2,L,1,4167417620
44263,167063543,1179,MZN3,12,7,1,L,1,4167417620
44263,167063543,1007,MZN3,12,7,1,L,1,4167417620
44263,167063543,1179,MZN3,12,7,1,L,1,4167417620
44263,167053768,1151,MZN3,12,7,2,L,1,4167417620
44263,167053768,1151,MZN3,12,7,2,L,1,4167417620
44263,567124035,1180,MZN3,12,8,1,L,1,4167417620
44263,567192202,1181,MZN3,12,8,1,R,1,4167417620
44263,567192202,1181,MZN3,12,8,1,R,1,4167417620
44263,167047353,1182,MZN3,12,9,1,L,1,4167417620
44263,167047353,1182,MZN3,12,9,1,L,1,4167417620
44263,167047353,1182,MZN3,12,9,1,L,1,4167417620
44263,167047353,1182,MZN3,12,9,1,L,1,4167417620
44263,167047353,1182,MZN3,12,9,1,L,1,4167417620
44263,567192531,1183,MZN3,12,11,1,L,1,4167417620
44263,567382777,1184,MZN3,12,12,1,R,1,4167417620
44263,567279012,1185,MZN3,12,12,2,L,1,4167417620
44263,567279012,1185,MZN3,12,12,2,L,1,4167417620
44263,567279012,1185,MZN3,12,12,2,L,1,4167417620
44263,567279012,1185,MZN3,12,12,2,L,1,4167417620
44263,567279012,1185,MZN3,12,12,2,L,1,4167417620
44263,567279012,1185,MZN3,12,12,2,L,1,4167417620
44263,567279012,1185,MZN3,12,12,2,L,1,4167417620
44263,567279012,1185,MZN3,12,12,2,L,1,4167417620
44263,567279012,1185,MZN3,12,12,2,L,1,4167417620
44263,567279012,1185,MZN3,12,12,2,L,1,4167417620
44263,167063506,1186,MZN3,12,13,2,R,1,4167417620
44263,167063506,1186,MZN3,12,13,2,R,1,4167417620
44263,167063506,1186,MZN3,12,13,2,R,1,4167417620
44263,167063506,1187,MZN3,12,13,2,R,1,4167417620
44263,167063506,1187,MZN3,12,13,2,R,1,4167417620
44263,167063506,1187,MZN3,12,13,2,R,1,4167417620
44263,567301338,1188,MZN3,12,16,1,L,1,4167417620
44263,567475807,1189,MZN3,12,17,2,R,1,4167417620
44263,167063826,1188,MZN3,12,18,1,R,1,4167417620
44263,167063826,1188,MZN3,12,18,1,R,1,4167417620
43058,567436529,1190,MZN3,13,1,2,L,1,4167417564
43058,567436529,1190,MZN3,13,1,2,L,1,4167417564
43058,567436529,1190,MZN3,13,1,2,L,1,4167417564
43058,567436529,1190,MZN3,13,1,2,L,1,4167417564
43058,567436529,1190,MZN3,13,1,2,L,1,4167417564
43058,567436529,1190,MZN3,13,1,2,L,1,4167417564
43058,567436529,1190,MZN3,13,1,2,L,1,4167417564
43058,567357643,1191,MZN3,13,3,1,R,1,4167417564
43058,567357643,1191,MZN3,13,3,1,R,1,4167417564
43058,167062777,1194,MZN3,13,9,1,R,1,4167417564
43058,167062777,1192,MZN3,13,9,1,R,1,4167417564
43058,167062869,1193,MZN3,13,9,1,R,1,4167417564
43058,567176022,1195,MZN3,13,9,2,R,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,167066254,1196,MZN3,13,10,1,L,1,4167417564
43058,567520277,1198,MZN3,13,14,1,L,1,4167417564
43058,567520277,1198,MZN3,13,14,1,L,1,4167417564
43058,567520277,1197,MZN3,13,14,1,L,1,4167417564
43058,567520277,1197,MZN3,13,14,1,L,1,4167417564
43058,567520277,1197,MZN3,13,14,1,L,1,4167417564
43058,567475805,1199,MZN3,13,16,1,L,1,4167417564
43058,567475805,1199,MZN3,13,16,1,L,1,4167417564
43058,567475806,1200,MZN3,13,16,2,L,1,4167417564
43058,167057031,1201,MZN3,13,17,2,L,1,4167417564
43058,167057031,1201,MZN3,13,17,2,L,1,4167417564
44194,167063071,1203,MZN3,14,1,1,L,1,4167417569
44194,167063071,1203,MZN3,14,1,1,L,1,4167417569
44194,167063071,1202,MZN3,14,1,1,L,1,4167417569
44194,567357652,1204,MZN3,14,1,2,L,1,4167417569
44194,167063051,1205,MZN3,14,4,1,R,1,4167417569
44194,167063051,1205,MZN3,14,4,1,R,1,4167417569
44194,567327297,1206,MZN3,14,7,1,L,1,4167417569
44194,167063049,1207,MZN3,14,7,1,R,1,4167417569
44194,167063049,1207,MZN3,14,7,1,R,1,4167417569
44194,167063050,1205,MZN3,14,8,1,L,1,4167417569
44194,167045551,1208,MZN3,14,9,1,R,1,4167417569
44194,167045551,1208,MZN3,14,9,1,R,1,4167417569
44194,167045551,1208,MZN3,14,9,1,R,1,4167417569
44194,167045551,1208,MZN3,14,9,1,R,1,4167417569
44194,167045551,1208,MZN3,14,9,1,R,1,4167417569
44194,167058154,1209,MZN3,14,10,1,L,1,4167417569
44194,167058163,1211,MZN3,14,10,1,R,1,4167417569
44194,167058163,1210,MZN3,14,10,1,R,1,4167417569
44194,167062698,1214,MZN3,14,11,1,L,1,4167417569
44194,167062698,1213,MZN3,14,11,1,L,1,4167417569
44194,167062698,1213,MZN3,14,11,1,L,1,4167417569
44194,167062698,1213,MZN3,14,11,1,L,1,4167417569
44194,567303798,1212,MZN3,14,11,1,L,1,4167417569
44194,567236231,1215,MZN3,14,11,1,R,1,4167417569
44194,167058029,1216,MZN3,14,12,2,L,1,4167417569
44194,567303805,1217,MZN3,14,13,1,R,1,4167417569
44194,567303805,1217,MZN3,14,13,1,R,1,4167417569
44194,567303805,1217,MZN3,14,13,1,R,1,4167417569
44194,567303805,1217,MZN3,14,13,1,R,1,4167417569
44194,567303805,1217,MZN3,14,13,1,R,1,4167417569
44194,567303805,1217,MZN3,14,13,1,R,1,4167417569
44194,567303805,1217,MZN3,14,13,1,R,1,4167417569
44194,167058153,1219,MZN3,14,14,1,L,1,4167417569
44194,167058153,1218,MZN3,14,14,1,L,1,4167417569
44194,167058153,1220,MZN3,14,14,1,L,1,4167417569
44194,167058153,1089,MZN3,14,14,1,L,1,4167417569
44194,167058153,1089,MZN3,14,14,1,L,1,4167417569
44194,167055608,1221,MZN3,14,14,2,L,1,4167417569
44194,167058018,982,MZN3,14,14,2,L,1,4167417569
44194,167058018,982,MZN3,14,14,2,L,1,4167417569
44194,167058018,982,MZN3,14,14,2,L,1,4167417569
44194,167051241,1036,MZN3,14,15,2,R,1,4167417569
44194,567276363,1222,MZN3,15,2,1,L,1,4167417569
44194,567177268,1223,MZN3,15,5,1,R,1,4167417569
44194,167061985,1224,MZN3,15,5,2,L,1,4167417569
44194,167045531,1225,MZN3,15,6,2,R,1,4167417569
44194,167038888,1226,MZN3,15,8,1,R,1,4167417569
44194,567285107,1227,MZN3,15,9,1,R,1,4167417569
44194,567285107,1227,MZN3,15,9,1,R,1,4167417569
44194,567285107,1227,MZN3,15,9,1,R,1,4167417569
44194,567285107,1227,MZN3,15,9,1,R,1,4167417569
44194,567285107,1227,MZN3,15,9,1,R,1,4167417569
44194,567285107,1227,MZN3,15,9,1,R,1,4167417569
43873,567436782,1228,MZN3,15,14,2,L,1,4167417714
44194,167058159,1229,MZN3,15,15,1,L,1,4167417569
44194,167055637,1230,MZN3,15,16,1,R,1,4167417569
44194,167047624,1222,MZN3,16,1,1,R,1,4167417565
44194,167063008,1231,MZN3,16,3,1,R,1,4167417569
44194,167063008,1231,MZN3,16,3,1,R,1,4167417569
44194,167063008,1231,MZN3,16,3,1,R,1,4167417569
44194,167063008,1231,MZN3,16,3,1,R,1,4167417569
44194,167066671,1232,MZN3,16,3,1,R,1,4167417569
44194,167066671,1233,MZN3,16,3,1,R,1,4167417569
44194,167066671,1233,MZN3,16,3,1,R,1,4167417569
44194,567219425,1234,MZN3,16,6,1,L,1,4167417569
44194,167056236,1235,MZN3,16,9,2,L,1,4167417569
44194,567488504,1236,MZN3,16,9,2,R,1,4167417569
44194,567488504,1236,MZN3,16,9,2,R,1,4167417569
44194,567488504,1236,MZN3,16,9,2,R,1,4167417569
44194,167070379,1239,MZN3,16,10,2,R,1,4167417569
44194,167070379,1237,MZN3,16,10,2,R,1,4167417569
44194,167070379,1237,MZN3,16,10,2,R,1,4167417569
44194,167070379,1237,MZN3,16,10,2,R,1,4167417569
44194,167070379,1237,MZN3,16,10,2,R,1,4167417569
44194,167070379,1237,MZN3,16,10,2,R,1,4167417569
44194,167070379,1238,MZN3,16,10,2,R,1,4167417569
44194,567192606,1240,MZN3,16,13,1,R,1,4167417569
44194,167050875,1241,MZN3,16,13,2,L,1,4167417569
44194,167050875,1241,MZN3,16,13,2,L,1,4167417569
44194,167050875,1241,MZN3,16,13,2,L,1,4167417569
44194,167050875,1241,MZN3,16,13,2,L,1,4167417569
44194,167050875,1241,MZN3,16,13,2,L,1,4167417569
44194,167050875,1241,MZN3,16,13,2,L,1,4167417569
44194,167050875,1241,MZN3,16,13,2,L,1,4167417569
44194,567475748,1242,MZN3,16,14,2,L,1,4167417569
44194,167046781,1244,MZN3,16,15,1,R,1,4167417569
44194,167046781,1244,MZN3,16,15,1,R,1,4167417569
44194,567219473,1243,MZN3,16,15,1,R,1,4167417569
44194,567219473,1243,MZN3,16,15,1,R,1,4167417569
44194,567219473,1243,MZN3,16,15,1,R,1,4167417569
44194,567219473,1243,MZN3,16,15,1,R,1,4167417569
44194,567219473,1243,MZN3,16,15,1,R,1,4167417569
44194,567219473,1243,MZN3,16,15,1,R,1,4167417569
44194,567219473,1243,MZN3,16,15,1,R,1,4167417569
44194,567219473,1243,MZN3,16,15,1,R,1,4167417569
44194,567474539,1245,MZN3,16,15,2,L,1,4167417569
44194,567474539,1245,MZN3,16,15,2,L,1,4167417569
44194,567474539,1245,MZN3,16,15,2,L,1,4167417569
44194,167041612,1246,MZN3,16,15,2,R,1,4167417569
44194,167053997,1247,MZN3,16,17,1,L,1,4167417569
44194,167053997,1247,MZN3,16,17,1,L,1,4167417569
44194,567303869,1248,MZN3,16,17,1,R,1,4167417569
44506,167056258,1249,MZN3,17,1,2,R,1,4167417663
44506,167056258,1249,MZN3,17,1,2,R,1,4167417663
44506,167056258,1249,MZN3,17,1,2,R,1,4167417663
44506,167056258,1249,MZN3,17,1,2,R,1,4167417663
44506,167056258,1249,MZN3,17,1,2,R,1,4167417663
44506,167067297,1251,MZN3,17,2,1,L,1,4167417663
44506,167067297,1251,MZN3,17,2,1,L,1,4167417663
44506,167067297,1250,MZN3,17,2,1,L,1,4167417663
44506,167063494,1252,MZN3,17,2,2,L,1,4167417663
44506,167063494,1252,MZN3,17,2,2,L,1,4167417663
44506,167066679,1253,MZN3,17,3,1,L,1,4167417663
44506,167066679,1253,MZN3,17,3,1,L,1,4167417663
41700,167056259,1255,MZN3,17,5,1,L,1,4167417589
41700,167066676,1254,MZN3,17,5,1,L,1,4167417589
41700,167066676,1254,MZN3,17,5,1,L,2,4167417589
41700,167066676,1254,MZN3,17,5,1,L,2,4167417589
41700,167066676,1254,MZN3,17,5,1,L,1,4167417589
41700,167066676,1254,MZN3,17,5,1,L,1,4167417589
41700,567219171,1256,MZN3,17,6,1,R,1,4167417589
41700,567219171,1256,MZN3,17,6,1,R,2,4167417589
41700,567219171,1256,MZN3,17,6,1,R,1,4167417589
41700,167039037,1236,MZN3,17,6,2,L,1,4167417589
41700,567212320,1257,MZN3,17,6,2,R,1,4167417589
41700,567212320,1257,MZN3,17,6,2,R,1,4167417589
41700,567212320,1257,MZN3,17,6,2,R,2,4167417589
41700,567212320,1257,MZN3,17,6,2,R,2,4167417589
41700,567470227,1258,MZN3,17,7,2,R,2,4167417589
41700,567470227,1258,MZN3,17,7,2,R,1,4167417589
41700,567219181,1259,MZN3,17,8,2,L,1,4167417589
41700,567219181,1259,MZN3,17,8,2,L,2,4167417589
41700,567219181,1259,MZN3,17,8,2,L,1,4167417589
41700,167056238,1260,MZN3,17,9,2,L,2,4167417589
41700,167056268,1261,MZN3,17,10,1,L,1,4167417589
41700,167056268,1261,MZN3,17,10,1,L,1,4167417589
41700,167056268,1262,MZN3,17,10,1,L,1,4167417589
44194,167050861,1263,MZN3,17,10,2,L,1,4167417565
44194,167050861,1264,MZN3,17,10,2,L,1,4167417565
44194,167046899,1265,MZN3,17,11,2,R,1,4167417565
44194,167046899,1265,MZN3,17,11,2,R,1,4167417565
44194,167062999,1267,MZN3,17,11,2,R,1,4167417565
44194,167062999,1266,MZN3,17,11,2,R,1,4167417565
44194,167062999,1266,MZN3,17,11,2,R,1,4167417565
44194,167062999,1266,MZN3,17,11,2,R,1,4167417565
43873,567219739,1268,MZN3,17,12,2,L,1,4167417714
44194,567219712,1269,MZN3,17,13,2,L,1,4167417565
44194,567219712,1269,MZN3,17,13,2,L,1,4167417565
44194,567219712,1269,MZN3,17,13,2,L,1,4167417565
44194,567219712,1269,MZN3,17,13,2,L,1,4167417565
44194,567219712,1270,MZN3,17,13,2,L,1,4167417565
44194,567219712,1270,MZN3,17,13,2,L,1,4167417565
44194,567219712,1270,MZN3,17,13,2,L,1,4167417565
44194,167053827,1271,MZN3,17,14,2,L,1,4167417565
44194,167053827,1271,MZN3,17,14,2,L,1,4167417565
44194,167063033,1272,MZN3,17,15,1,L,1,4167417565
44194,167063033,1272,MZN3,17,15,1,L,1,4167417565
44194,167063033,1272,MZN3,17,15,1,L,1,4167417565
44194,167063033,1272,MZN3,17,15,1,L,1,4167417565
44194,167063033,1272,MZN3,17,15,1,L,1,4167417565
44194,167063033,1272,MZN3,17,15,1,L,1,4167417565
44194,167063033,1272,MZN3,17,15,1,L,1,4167417565
44194,167056594,1273,MZN3,17,15,2,L,1,4167417565
44194,167056594,1273,MZN3,17,15,2,L,1,4167417565
44194,167056594,1273,MZN3,17,15,2,L,1,4167417565
44194,167044872,1092,MZN3,17,16,2,R,1,4167417565
44194,167065988,1274,MZN3,17,17,1,L,1,4167417565
44194,567161749,1245,MZN3,17,17,2,L,1,4167417565
43937,567513586,1275,MZN3,18,8,2,R,1,4167417543
43937,567327296,1276,MZN3,18,9,2,R,1,4167417543
43937,167063572,1277,MZN3,18,10,1,R,1,4167417543
43937,167055258,1278,MZN3,18,10,2,L,1,4167417543
43937,167057974,1276,MZN3,18,10,2,R,1,4167417543
43937,167057974,1280,MZN3,18,10,2,R,1,4167417543
43937,167057974,1279,MZN3,18,10,2,R,1,4167417543
43937,167057974,1279,MZN3,18,10,2,R,1,4167417543
44194,567701111,1264,MZN3,18,11,1,L,1,4167417565
44194,167053829,1281,MZN3,18,11,2,L,1,4167417565
44194,167053829,1282,MZN3,18,11,2,L,1,4167417565
44194,167053829,1281,MZN3,18,11,2,L,1,4167417565
44194,167053829,1282,MZN3,18,11,2,L,1,4167417565
43937,167065997,1283,MZN3,18,11,2,R,1,4167417543
44194,567468555,788,MZN3,18,12,1,L,1,4167417565
44194,567468555,1160,MZN3,18,12,1,L,1,4167417565
44194,167056588,1285,MZN3,18,13,1,L,1,4167417565
44194,167056588,1284,MZN3,18,13,1,L,1,4167417565
44194,167066635,1188,MZN3,18,13,1,R,1,4167417565
44194,167066635,1247,MZN3,18,13,1,R,1,4167417565
44194,167056587,1287,MZN3,18,14,2,L,1,4167417565
44194,167056587,1286,MZN3,18,14,2,L,1,4167417565
44194,167056589,1288,MZN3,18,15,2,L,1,4167417565
44194,167061272,1289,MZN3,18,16,2,L,1,4167417565
44194,167061272,1289,MZN3,18,16,2,L,1,4167417565
44194,167056595,1290,MZN3,18,16,2,R,1,4167417565
44194,567468553,1291,MZN3,18,17,1,R,1,4167417565
44194,567468553,1291,MZN3,18,17,1,R,1,4167417565
44194,567468551,1292,MZN3,18,17,2,L,1,4167417565
44194,567468551,1292,MZN3,18,17,2,L,1,4167417565
44498,167066359,1293,MZN3,20,1,2,R,1,4167417568
44498,167044964,1294,MZN3,20,6,1,L,1,4167417568
44498,567424849,1297,MZN3,20,6,2,R,1,4167417568
44498,567424849,1295,MZN3,20,6,2,R,1,4167417568
44498,567424849,1295,MZN3,20,6,2,R,1,4167417568
44498,567424849,1295,MZN3,20,6,2,R,1,4167417568
44498,567424849,1296,MZN3,20,6,2,R,1,4167417568
44498,167055262,1298,MZN3,20,9,2,R,1,4167417568
44498,167052730,1299,MZN3,20,10,2,L,1,4167417568
44498,567534237,1300,MZN3,20,11,1,L,1,4167417568
44498,167055230,1301,MZN3,20,11,2,R,1,4167417568
44498,167056467,1030,MZN3,20,13,1,R,1,4167417568
44498,167056467,1030,MZN3,20,13,1,R,1,4167417568
44498,567534239,1302,MZN3,20,16,1,R,1,4167417568
44498,567534239,1302,MZN3,20,16,1,R,1,4167417568
44498,167056469,1303,MZN3,20,16,2,L,1,4167417568
44498,167056469,1303,MZN3,20,16,2,L,1,4167417568
44498,167056469,1303,MZN3,20,16,2,L,1,4167417568
44498,167056469,1303,MZN3,20,16,2,L,1,4167417568
44498,567435630,1304,MZN3,20,16,2,R,1,4167417568
44498,167056463,616,MZN3,20,17,2,L,1,4167417568
43058,567437401,1305,MZN3,21,1,2,L,1,4167417578
43058,567437401,1305,MZN3,21,1,2,L,1,4167417578
43058,567437401,1305,MZN3,21,1,2,L,1,4167417578
43058,167044960,1306,MZN3,21,3,1,L,1,4167417578
43058,167044960,1306,MZN3,21,3,1,L,1,4167417578
43058,167062807,1307,MZN3,21,3,2,L,1,4167417578
43058,167062807,1307,MZN3,21,3,2,L,1,4167417578
43058,167062807,1307,MZN3,21,3,2,L,1,4167417578
43058,167062807,1307,MZN3,21,3,2,L,1,4167417578
43058,167062807,1307,MZN3,21,3,2,L,1,4167417578
43058,167062812,1082,MZN3,21,4,2,R,1,4167417578
43058,167062812,1082,MZN3,21,4,2,R,1,4167417578
43058,167062812,1082,MZN3,21,4,2,R,1,4167417578
43058,167062816,1308,MZN3,21,5,2,R,1,4167417578
43058,167062816,1308,MZN3,21,5,2,R,1,4167417578
43058,167062816,1308,MZN3,21,5,2,R,1,4167417578
43058,167062816,1308,MZN3,21,5,2,R,1,4167417578
43058,167062816,1308,MZN3,21,5,2,R,1,4167417578
43058,167062816,1308,MZN3,21,5,2,R,1,4167417578
43058,167062816,1308,MZN3,21,5,2,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,567435611,1305,MZN3,21,6,1,R,1,4167417578
43058,167062756,1309,MZN3,21,9,1,L,1,4167417578
44194,167062754,1310,MZN3,21,9,2,L,1,4167417565
44498,167059571,1311,MZN3,21,12,1,R,1,4167417568
44498,567088398,1312,MZN3,21,12,2,L,1,4167417568
44498,567437212,1313,MZN3,21,13,2,L,1,4167417568
44498,167053817,1314,MZN3,21,13,2,R,1,4167417568
44498,167053817,1314,MZN3,21,13,2,R,1,4167417568
44498,167053817,1314,MZN3,21,13,2,R,1,4167417568
44498,167053817,1314,MZN3,21,13,2,R,1,4167417568
44498,167053817,1314,MZN3,21,13,2,R,1,4167417568
44498,167048562,1315,MZN3,21,15,1,R,1,4167417568
44498,167055930,1316,MZN3,21,15,2,R,1,4167417568
44498,167055930,1316,MZN3,21,15,2,R,1,4167417568
44498,167055930,1316,MZN3,21,15,2,R,1,4167417568
44498,167055930,1316,MZN3,21,15,2,R,1,4167417568
44498,167058160,1317,MZN3,21,16,1,R,1,4167417568
44498,167048434,1318,MZN3,21,17,2,L,1,4167417568
44498,167048434,1318,MZN3,21,17,2,L,1,4167417568
44498,167048434,1318,MZN3,21,17,2,L,1,4167417568
44498,167048564,1319,MZN3,21,17,2,R,1,4167417568
44194,167054003,1320,MZN3,22,1,1,R,1,4167417565
43873,567436907,1321,MZN3,22,2,1,L,1,4167417714
44194,167054000,1322,MZN3,22,2,2,L,1,4167417565
44194,167054000,1322,MZN3,22,2,2,L,1,4167417565
44194,167054000,1323,MZN3,22,2,2,L,1,4167417565
44194,167053994,1324,MZN3,22,3,2,R,1,4167417565
44194,167053994,1247,MZN3,22,3,2,R,1,4167417565
44194,167053994,1325,MZN3,22,3,2,R,1,4167417565
44194,167053994,1324,MZN3,22,3,2,R,1,4167417565
44194,167053994,1324,MZN3,22,3,2,R,1,4167417565
44194,167053994,1324,MZN3,22,3,2,R,1,4167417565
43058,167054002,1326,MZN3,22,4,1,L,1,4167417578
43058,167054001,1327,MZN3,22,4,1,R,1,4167417578
43058,167053789,1330,MZN3,22,4,2,R,1,4167417578
43058,167053789,1330,MZN3,22,4,2,R,1,4167417578
44194,167053789,1329,MZN3,22,4,2,R,1,4167417565
44194,167053789,1328,MZN3,22,4,2,R,1,4167417565
43058,167062766,1331,MZN3,22,5,2,L,1,4167417578
43058,167062766,1331,MZN3,22,5,2,L,1,4167417578
43058,167062766,1331,MZN3,22,5,2,L,1,4167417578
43058,167062766,1331,MZN3,22,5,2,L,1,4167417578
43058,167062766,1331,MZN3,22,5,2,L,1,4167417578
43058,167062766,1331,MZN3,22,5,2,L,1,4167417578
43058,167062766,1332,MZN3,22,5,2,L,1,4167417578
43058,567518927,1333,MZN3,22,6,2,L,1,4167417578
43058,567518927,1334,MZN3,22,6,2,L,1,4167417578
43058,567518927,1334,MZN3,22,6,2,L,1,4167417578
43058,167062759,1308,MZN3,22,7,2,R,1,4167417578
43058,167062759,1308,MZN3,22,7,2,R,1,4167417578
43058,167062759,1308,MZN3,22,7,2,R,1,4167417578
43058,167062759,1308,MZN3,22,7,2,R,1,4167417578
43058,167062759,1308,MZN3,22,7,2,R,1,4167417578
